cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_homicidio
44,LA GUAJIRA,44430,MAICAO,2006,11,6
44,LA GUAJIRA,44430,MAICAO,2006,12,5
44,LA GUAJIRA,44430,MAICAO,2007,1,2
44,LA GUAJIRA,44430,MAICAO,2007,2,2
44,LA GUAJIRA,44430,MAICAO,2007,3,8
44,LA GUAJIRA,44430,MAICAO,2007,4,8
44,LA GUAJIRA,44430,MAICAO,2007,5,6
44,LA GUAJIRA,44430,MAICAO,2007,6,9
44,LA GUAJIRA,44430,MAICAO,2007,7,5
44,LA GUAJIRA,44430,MAICAO,2007,8,6
44,LA GUAJIRA,44430,MAICAO,2007,9,4
44,LA GUAJIRA,44430,MAICAO,2007,11,4
44,LA GUAJIRA,44430,MAICAO,2007,12,3
44,LA GUAJIRA,44430,MAICAO,2008,1,3
44,LA GUAJIRA,44430,MAICAO,2008,2,1
44,LA GUAJIRA,44430,MAICAO,2008,3,2
44,LA GUAJIRA,44430,MAICAO,2008,4,5
44,LA GUAJIRA,44430,MAICAO,2008,5,4
44,LA GUAJIRA,44430,MAICAO,2008,6,2
44,LA GUAJIRA,44430,MAICAO,2008,7,4
44,LA GUAJIRA,44430,MAICAO,2008,8,6
44,LA GUAJIRA,44430,MAICAO,2008,9,4
44,LA GUAJIRA,44430,MAICAO,2008,10,6
44,LA GUAJIRA,44430,MAICAO,2008,11,10
44,LA GUAJIRA,44430,MAICAO,2008,12,7
44,LA GUAJIRA,44430,MAICAO,2009,1,3
44,LA GUAJIRA,44430,MAICAO,2009,2,5
44,LA GUAJIRA,44430,MAICAO,2009,3,9
44,LA GUAJIRA,44430,MAICAO,2009,5,9
44,LA GUAJIRA,44430,MAICAO,2009,6,8
44,LA GUAJIRA,44430,MAICAO,2009,7,4
44,LA GUAJIRA,44430,MAICAO,2009,8,5
44,LA GUAJIRA,44430,MAICAO,2009,9,6
44,LA GUAJIRA,44430,MAICAO,2009,10,4
44,LA GUAJIRA,44430,MAICAO,2009,11,3
44,LA GUAJIRA,44430,MAICAO,2009,12,7
44,LA GUAJIRA,44430,MAICAO,2010,1,4
44,LA GUAJIRA,44430,MAICAO,2010,2,12
44,LA GUAJIRA,44430,MAICAO,2010,3,6
44,LA GUAJIRA,44430,MAICAO,2010,4,9
44,LA GUAJIRA,44430,MAICAO,2010,5,6
44,LA GUAJIRA,44430,MAICAO,2010,6,14
44,LA GUAJIRA,44430,MAICAO,2010,7,7
44,LA GUAJIRA,44430,MAICAO,2010,8,3
44,LA GUAJIRA,44430,MAICAO,2010,9,5
44,LA GUAJIRA,44430,MAICAO,2010,10,7
44,LA GUAJIRA,44430,MAICAO,2010,11,1
44,LA GUAJIRA,44430,MAICAO,2010,12,7
44,LA GUAJIRA,44430,MAICAO,2011,1,5
44,LA GUAJIRA,44430,MAICAO,2011,2,8
44,LA GUAJIRA,44430,MAICAO,2011,3,12
44,LA GUAJIRA,44430,MAICAO,2011,4,10
44,LA GUAJIRA,44430,MAICAO,2011,5,3
44,LA GUAJIRA,44430,MAICAO,2011,6,10
44,LA GUAJIRA,44430,MAICAO,2011,7,5
44,LA GUAJIRA,44430,MAICAO,2011,8,7
44,LA GUAJIRA,44430,MAICAO,2011,9,11
44,LA GUAJIRA,44430,MAICAO,2011,10,10
44,LA GUAJIRA,44430,MAICAO,2011,11,3
44,LA GUAJIRA,44430,MAICAO,2011,12,10
44,LA GUAJIRA,44430,MAICAO,2012,1,10
44,LA GUAJIRA,44430,MAICAO,2012,2,2
44,LA GUAJIRA,44430,MAICAO,2012,3,3
44,LA GUAJIRA,44430,MAICAO,2012,4,8
44,LA GUAJIRA,44430,MAICAO,2012,5,18
44,LA GUAJIRA,44430,MAICAO,2012,6,4
44,LA GUAJIRA,44430,MAICAO,2012,7,5
44,LA GUAJIRA,44430,MAICAO,2012,8,10
44,LA GUAJIRA,44430,MAICAO,2012,9,6
44,LA GUAJIRA,44430,MAICAO,2012,10,4
44,LA GUAJIRA,44430,MAICAO,2012,11,10
44,LA GUAJIRA,44430,MAICAO,2012,12,7
44,LA GUAJIRA,44430,MAICAO,2013,1,6
44,LA GUAJIRA,44430,MAICAO,2013,2,5
44,LA GUAJIRA,44430,MAICAO,2013,3,6
44,LA GUAJIRA,44430,MAICAO,2013,4,6
44,LA GUAJIRA,44430,MAICAO,2013,5,13
44,LA GUAJIRA,44430,MAICAO,2013,6,6
44,LA GUAJIRA,44430,MAICAO,2013,7,4
44,LA GUAJIRA,44430,MAICAO,2013,8,4
44,LA GUAJIRA,44430,MAICAO,2013,9,2
44,LA GUAJIRA,44430,MAICAO,2013,10,4
44,LA GUAJIRA,44430,MAICAO,2013,11,5
44,LA GUAJIRA,44430,MAICAO,2013,12,5
44,LA GUAJIRA,44430,MAICAO,2014,1,1
44,LA GUAJIRA,44430,MAICAO,2014,2,2
44,LA GUAJIRA,44430,MAICAO,2014,3,4
44,LA GUAJIRA,44430,MAICAO,2014,4,3
44,LA GUAJIRA,44430,MAICAO,2014,5,5
44,LA GUAJIRA,44430,MAICAO,2014,6,1
44,LA GUAJIRA,44430,MAICAO,2014,7,5
44,LA GUAJIRA,44430,MAICAO,2014,8,3
44,LA GUAJIRA,44430,MAICAO,2014,9,5
44,LA GUAJIRA,44430,MAICAO,2014,10,4
44,LA GUAJIRA,44430,MAICAO,2014,11,5
44,LA GUAJIRA,44430,MAICAO,2014,12,4
44,LA GUAJIRA,44430,MAICAO,2015,1,5
44,LA GUAJIRA,44430,MAICAO,2015,2,6
44,LA GUAJIRA,44430,MAICAO,2015,3,5
44,LA GUAJIRA,44430,MAICAO,2015,4,4
44,LA GUAJIRA,44430,MAICAO,2015,5,6
44,LA GUAJIRA,44430,MAICAO,2015,6,7
44,LA GUAJIRA,44430,MAICAO,2015,7,4
44,LA GUAJIRA,44430,MAICAO,2015,8,3
44,LA GUAJIRA,44430,MAICAO,2015,9,7
44,LA GUAJIRA,44430,MAICAO,2015,10,5
44,LA GUAJIRA,44430,MAICAO,2015,11,15
44,LA GUAJIRA,44430,MAICAO,2015,12,17
44,LA GUAJIRA,44430,MAICAO,2016,1,6
44,LA GUAJIRA,44430,MAICAO,2016,2,6
44,LA GUAJIRA,44430,MAICAO,2016,3,8
44,LA GUAJIRA,44430,MAICAO,2016,4,5
44,LA GUAJIRA,44430,MAICAO,2016,5,8
44,LA GUAJIRA,44430,MAICAO,2016,6,3
44,LA GUAJIRA,44430,MAICAO,2016,7,10
44,LA GUAJIRA,44430,MAICAO,2016,8,11
44,LA GUAJIRA,44430,MAICAO,2016,9,7
44,LA GUAJIRA,44430,MAICAO,2016,10,6
44,LA GUAJIRA,44430,MAICAO,2016,11,5
44,LA GUAJIRA,44430,MAICAO,2016,12,11
44,LA GUAJIRA,44430,MAICAO,2017,1,8
44,LA GUAJIRA,44430,MAICAO,2017,2,5
44,LA GUAJIRA,44430,MAICAO,2017,3,7
44,LA GUAJIRA,44430,MAICAO,2017,4,10
44,LA GUAJIRA,44430,MAICAO,2017,5,9
44,LA GUAJIRA,44430,MAICAO,2017,6,8
44,LA GUAJIRA,44430,MAICAO,2017,7,7
44,LA GUAJIRA,44430,MAICAO,2017,8,15
44,LA GUAJIRA,44430,MAICAO,2017,9,6
44,LA GUAJIRA,44430,MAICAO,2017,10,5
44,LA GUAJIRA,44430,MAICAO,2017,11,5
44,LA GUAJIRA,44430,MAICAO,2017,12,16
44,LA GUAJIRA,44430,MAICAO,2018,1,7
44,LA GUAJIRA,44430,MAICAO,2018,2,9
44,LA GUAJIRA,44430,MAICAO,2018,3,13
44,LA GUAJIRA,44430,MAICAO,2018,4,5
44,LA GUAJIRA,44430,MAICAO,2018,5,14
44,LA GUAJIRA,44430,MAICAO,2018,6,6
44,LA GUAJIRA,44430,MAICAO,2018,7,10
44,LA GUAJIRA,44430,MAICAO,2018,8,6
44,LA GUAJIRA,44430,MAICAO,2018,9,9
44,LA GUAJIRA,44430,MAICAO,2018,10,4
44,LA GUAJIRA,44430,MAICAO,2018,11,7
44,LA GUAJIRA,44430,MAICAO,2018,12,12
44,LA GUAJIRA,44430,MAICAO,2019,1,7
44,LA GUAJIRA,44430,MAICAO,2019,2,3
44,LA GUAJIRA,44430,MAICAO,2019,3,7
44,LA GUAJIRA,44430,MAICAO,2019,4,12
44,LA GUAJIRA,44430,MAICAO,2019,5,6
44,LA GUAJIRA,44430,MAICAO,2019,6,3
44,LA GUAJIRA,44430,MAICAO,2019,7,7
44,LA GUAJIRA,44430,MAICAO,2019,8,8
44,LA GUAJIRA,44430,MAICAO,2019,9,5
44,LA GUAJIRA,44430,MAICAO,2019,10,4
44,LA GUAJIRA,44430,MAICAO,2019,11,9
44,LA GUAJIRA,44430,MAICAO,2019,12,9
44,LA GUAJIRA,44430,MAICAO,2020,1,6
44,LA GUAJIRA,44430,MAICAO,2020,2,8
44,LA GUAJIRA,44430,MAICAO,2020,3,7
44,LA GUAJIRA,44430,MAICAO,2020,4,4
44,LA GUAJIRA,44430,MAICAO,2020,5,5
44,LA GUAJIRA,44430,MAICAO,2020,6,3
44,LA GUAJIRA,44430,MAICAO,2020,7,8
44,LA GUAJIRA,44430,MAICAO,2020,8,6
44,LA GUAJIRA,44430,MAICAO,2020,9,3
44,LA GUAJIRA,44430,MAICAO,2020,10,6
44,LA GUAJIRA,44430,MAICAO,2020,11,6
44,LA GUAJIRA,44430,MAICAO,2020,12,16
44,LA GUAJIRA,44430,MAICAO,2021,1,10
44,LA GUAJIRA,44430,MAICAO,2021,2,5
44,LA GUAJIRA,44430,MAICAO,2021,3,2
44,LA GUAJIRA,44430,MAICAO,2021,4,6
44,LA GUAJIRA,44430,MAICAO,2021,5,7
44,LA GUAJIRA,44430,MAICAO,2021,6,5
44,LA GUAJIRA,44430,MAICAO,2021,7,3
44,LA GUAJIRA,44430,MAICAO,2021,8,2
44,LA GUAJIRA,44430,MAICAO,2021,9,8
44,LA GUAJIRA,44430,MAICAO,2021,10,10
44,LA GUAJIRA,44430,MAICAO,2021,11,1
44,LA GUAJIRA,44430,MAICAO,2021,12,1
44,LA GUAJIRA,44430,MAICAO,2022,1,6
44,LA GUAJIRA,44430,MAICAO,2022,2,5
44,LA GUAJIRA,44430,MAICAO,2022,3,6
44,LA GUAJIRA,44430,MAICAO,2022,4,3
44,LA GUAJIRA,44430,MAICAO,2022,5,3
44,LA GUAJIRA,44430,MAICAO,2022,6,4
44,LA GUAJIRA,44430,MAICAO,2022,7,5
44,LA GUAJIRA,44430,MAICAO,2022,8,5
44,LA GUAJIRA,44430,MAICAO,2022,9,1
44,LA GUAJIRA,44430,MAICAO,2022,10,4
44,LA GUAJIRA,44430,MAICAO,2022,11,4
44,LA GUAJIRA,44430,MAICAO,2022,12,4
44,LA GUAJIRA,44430,MAICAO,2023,1,5
44,LA GUAJIRA,44430,MAICAO,2023,2,3
44,LA GUAJIRA,44430,MAICAO,2023,3,6
44,LA GUAJIRA,44430,MAICAO,2023,4,1
44,LA GUAJIRA,44430,MAICAO,2023,5,2
44,LA GUAJIRA,44430,MAICAO,2023,6,2
44,LA GUAJIRA,44430,MAICAO,2023,8,1
44,LA GUAJIRA,44430,MAICAO,2023,9,5
44,LA GUAJIRA,44430,MAICAO,2023,10,5
44,LA GUAJIRA,44430,MAICAO,2023,12,5
44,LA GUAJIRA,44430,MAICAO,2024,1,2
44,LA GUAJIRA,44430,MAICAO,2024,2,1
44,LA GUAJIRA,44430,MAICAO,2024,3,3
44,LA GUAJIRA,44430,MAICAO,2024,4,3
44,LA GUAJIRA,44430,MAICAO,2024,5,3
44,LA GUAJIRA,44430,MAICAO,2024,6,4
44,LA GUAJIRA,44430,MAICAO,2024,7,2
44,LA GUAJIRA,44430,MAICAO,2024,8,2
44,LA GUAJIRA,44430,MAICAO,2024,9,3
44,LA GUAJIRA,44430,MAICAO,2024,10,3
44,LA GUAJIRA,44430,MAICAO,2024,11,4
44,LA GUAJIRA,44430,MAICAO,2024,12,2
44,LA GUAJIRA,44430,MAICAO,2025,1,3
44,LA GUAJIRA,44430,MAICAO,2025,2,4
44,LA GUAJIRA,44430,MAICAO,2025,3,4
44,LA GUAJIRA,44430,MAICAO,2025,4,2
44,LA GUAJIRA,44430,MAICAO,2025,5,5
44,LA GUAJIRA,44430,MAICAO,2025,6,6
44,LA GUAJIRA,44430,MAICAO,2025,7,7
44,LA GUAJIRA,44430,MAICAO,2025,8,4
44,LA GUAJIRA,44430,MAICAO,2025,9,9
44,LA GUAJIRA,44430,MAICAO,2025,10,8
44,LA GUAJIRA,44430,MAICAO,2025,11,7
44,LA GUAJIRA,44430,MAICAO,2025,12,4
44,LA GUAJIRA,44430,MAICAO,2026,1,9
44,LA GUAJIRA,44430,MAICAO,2026,2,4
44,LA GUAJIRA,44560,MANAURE,2003,5,1
44,LA GUAJIRA,44560,MANAURE,2003,7,1
44,LA GUAJIRA,44560,MANAURE,2003,10,1
44,LA GUAJIRA,44560,MANAURE,2003,11,1
44,LA GUAJIRA,44560,MANAURE,2004,7,1
44,LA GUAJIRA,44560,MANAURE,2004,8,1
44,LA GUAJIRA,44560,MANAURE,2004,9,1
44,LA GUAJIRA,44560,MANAURE,2005,1,1
44,LA GUAJIRA,44560,MANAURE,2005,2,1
44,LA GUAJIRA,44560,MANAURE,2005,3,1
44,LA GUAJIRA,44560,MANAURE,2005,6,1
44,LA GUAJIRA,44560,MANAURE,2005,11,1
44,LA GUAJIRA,44560,MANAURE,2006,1,1
44,LA GUAJIRA,44560,MANAURE,2006,2,2
44,LA GUAJIRA,44560,MANAURE,2006,3,1
44,LA GUAJIRA,44560,MANAURE,2006,7,1
44,LA GUAJIRA,44560,MANAURE,2006,9,2
44,LA GUAJIRA,44560,MANAURE,2007,2,1
44,LA GUAJIRA,44560,MANAURE,2007,5,1
44,LA GUAJIRA,44560,MANAURE,2007,9,1
44,LA GUAJIRA,44560,MANAURE,2007,10,1
44,LA GUAJIRA,44560,MANAURE,2008,2,1
44,LA GUAJIRA,44560,MANAURE,2008,4,2
44,LA GUAJIRA,44560,MANAURE,2008,10,2
44,LA GUAJIRA,44560,MANAURE,2008,12,3
44,LA GUAJIRA,44560,MANAURE,2009,1,2
44,LA GUAJIRA,44560,MANAURE,2009,3,1
44,LA GUAJIRA,44560,MANAURE,2009,4,1
44,LA GUAJIRA,44560,MANAURE,2009,5,1
44,LA GUAJIRA,44560,MANAURE,2009,7,1
44,LA GUAJIRA,44560,MANAURE,2009,8,3
44,LA GUAJIRA,44560,MANAURE,2010,5,1
44,LA GUAJIRA,44560,MANAURE,2010,9,1
44,LA GUAJIRA,44560,MANAURE,2010,10,1
44,LA GUAJIRA,44560,MANAURE,2010,12,1
44,LA GUAJIRA,44560,MANAURE,2011,2,1
44,LA GUAJIRA,44560,MANAURE,2011,5,1
44,LA GUAJIRA,44560,MANAURE,2011,6,2
44,LA GUAJIRA,44560,MANAURE,2011,8,1
44,LA GUAJIRA,44560,MANAURE,2011,11,1
44,LA GUAJIRA,44560,MANAURE,2012,5,1
44,LA GUAJIRA,44560,MANAURE,2012,10,1
44,LA GUAJIRA,44560,MANAURE,2012,11,1
44,LA GUAJIRA,44560,MANAURE,2012,12,1
44,LA GUAJIRA,44560,MANAURE,2013,3,1
44,LA GUAJIRA,44560,MANAURE,2013,7,2
44,LA GUAJIRA,44560,MANAURE,2013,9,1
44,LA GUAJIRA,44560,MANAURE,2014,1,1
44,LA GUAJIRA,44560,MANAURE,2014,5,1
44,LA GUAJIRA,44560,MANAURE,2014,6,1
44,LA GUAJIRA,44560,MANAURE,2014,10,1
44,LA GUAJIRA,44560,MANAURE,2015,7,1
44,LA GUAJIRA,44560,MANAURE,2015,10,2
44,LA GUAJIRA,44560,MANAURE,2016,5,1
44,LA GUAJIRA,44560,MANAURE,2016,6,1
44,LA GUAJIRA,44560,MANAURE,2016,8,1
44,LA GUAJIRA,44560,MANAURE,2017,4,1
44,LA GUAJIRA,44560,MANAURE,2017,9,2
44,LA GUAJIRA,44560,MANAURE,2018,1,1
44,LA GUAJIRA,44560,MANAURE,2018,10,1
44,LA GUAJIRA,44560,MANAURE,2019,1,2
44,LA GUAJIRA,44560,MANAURE,2019,2,1
44,LA GUAJIRA,44560,MANAURE,2019,4,2
44,LA GUAJIRA,44560,MANAURE,2019,5,1
44,LA GUAJIRA,44560,MANAURE,2020,2,2
44,LA GUAJIRA,44560,MANAURE,2021,1,3
44,LA GUAJIRA,44560,MANAURE,2021,2,1
44,LA GUAJIRA,44560,MANAURE,2021,3,2
44,LA GUAJIRA,44560,MANAURE,2021,4,3
44,LA GUAJIRA,44560,MANAURE,2021,9,1
44,LA GUAJIRA,44560,MANAURE,2021,10,1
44,LA GUAJIRA,44560,MANAURE,2022,2,1
44,LA GUAJIRA,44560,MANAURE,2022,4,1
44,LA GUAJIRA,44560,MANAURE,2022,6,2
44,LA GUAJIRA,44560,MANAURE,2022,8,1
44,LA GUAJIRA,44560,MANAURE,2022,11,1
44,LA GUAJIRA,44560,MANAURE,2022,12,1
44,LA GUAJIRA,44560,MANAURE,2023,9,1
44,LA GUAJIRA,44560,MANAURE,2023,10,1
44,LA GUAJIRA,44560,MANAURE,2024,11,1
44,LA GUAJIRA,44560,MANAURE,2024,12,3
44,LA GUAJIRA,44560,MANAURE,2025,1,1
44,LA GUAJIRA,44560,MANAURE,2025,6,1
44,LA GUAJIRA,44560,MANAURE,2025,8,1
44,LA GUAJIRA,44560,MANAURE,2025,10,2
44,LA GUAJIRA,44560,MANAURE,2026,1,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,2,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,4,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,5,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,7,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,9,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,11,4
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003,12,5
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,1,21
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,2,14
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,3,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,4,7
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,5,4
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,6,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,7,4
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,8,5
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,9,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,10,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,11,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004,12,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,3,5
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,4,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,6,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,7,5
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,8,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,9,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005,12,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2006,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2006,2,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2006,3,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2006,7,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2006,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2007,6,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2007,7,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2007,8,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2007,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2007,11,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2008,1,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2008,2,4
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2008,3,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2008,9,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2009,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2009,4,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2009,7,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2009,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2010,11,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2011,2,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2011,5,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2011,8,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2011,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2011,11,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2011,12,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2013,1,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2013,3,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2013,4,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2013,7,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2013,9,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2013,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2014,2,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2014,7,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2014,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2014,12,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2015,6,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2015,10,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2015,11,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2016,7,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2016,9,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2017,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2017,2,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2017,3,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2017,4,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2017,11,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2018,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2018,4,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2018,5,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2018,8,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2018,11,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2018,12,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2019,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2019,4,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2019,9,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2020,6,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2020,8,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2021,1,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2021,3,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2021,7,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2021,10,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2022,3,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2022,6,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2022,7,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2022,9,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2022,10,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2022,12,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2023,4,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2023,5,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2023,6,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2023,7,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2023,11,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2023,12,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2024,2,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2024,5,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2024,7,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2024,9,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2024,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2024,11,4
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2025,1,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2025,2,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2025,5,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2025,8,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2025,10,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2025,11,2
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2025,12,3
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2026,1,5
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2026,2,3
44,LA GUAJIRA,44847,URIBIA,2003,1,1
44,LA GUAJIRA,44847,URIBIA,2003,4,3
44,LA GUAJIRA,44847,URIBIA,2003,7,1
44,LA GUAJIRA,44847,URIBIA,2003,9,2
44,LA GUAJIRA,44847,URIBIA,2003,11,1
44,LA GUAJIRA,44847,URIBIA,2003,12,1
44,LA GUAJIRA,44847,URIBIA,2004,1,1
44,LA GUAJIRA,44847,URIBIA,2004,2,4
44,LA GUAJIRA,44847,URIBIA,2004,3,2
44,LA GUAJIRA,44847,URIBIA,2004,4,3
44,LA GUAJIRA,44847,URIBIA,2004,5,1
44,LA GUAJIRA,44847,URIBIA,2004,8,1
44,LA GUAJIRA,44847,URIBIA,2004,9,1
44,LA GUAJIRA,44847,URIBIA,2004,10,1
44,LA GUAJIRA,44847,URIBIA,2005,2,1
44,LA GUAJIRA,44847,URIBIA,2005,4,2
44,LA GUAJIRA,44847,URIBIA,2005,5,1
44,LA GUAJIRA,44847,URIBIA,2005,6,1
44,LA GUAJIRA,44847,URIBIA,2005,7,4
44,LA GUAJIRA,44847,URIBIA,2006,1,2
44,LA GUAJIRA,44847,URIBIA,2006,4,1
44,LA GUAJIRA,44847,URIBIA,2007,6,1
44,LA GUAJIRA,44847,URIBIA,2008,9,1
44,LA GUAJIRA,44847,URIBIA,2009,3,5
44,LA GUAJIRA,44847,URIBIA,2009,4,1
44,LA GUAJIRA,44847,URIBIA,2009,6,3
44,LA GUAJIRA,44847,URIBIA,2009,7,1
44,LA GUAJIRA,44847,URIBIA,2009,9,1
44,LA GUAJIRA,44847,URIBIA,2010,2,1
44,LA GUAJIRA,44847,URIBIA,2010,5,1
44,LA GUAJIRA,44847,URIBIA,2010,6,1
